Year,Month,Day,Hour,Minute,GHI
2020,9,26,6,30,0
2020,9,26,7,30,0
2020,9,26,8,30,0
2020,9,26,9,30,0
2020,9,26,10,30,0
2020,9,26,11,30,0
2020,9,26,12,30,0
2020,9,26,13,30,0
2020,9,26,14,30,66
2020,9,26,15,30,257
2020,9,26,16,30,455
2020,9,26,17,30,614
2020,9,26,18,30,724
2020,9,26,19,30,786
2020,9,26,20,30,785
2020,9,26,21,30,719
2020,9,26,22,30,595
2020,9,26,23,30,425
2020,9,27,0,30,172
2020,9,27,1,30,38
2020,9,27,2,30,0
2020,9,27,3,30,0
2020,9,27,4,30,0
2020,9,27,5,30,0
2020,9,27,6,30,0
2020,9,27,7,30,0
2020,9,27,8,30,0
2020,9,27,9,30,0
2020,9,27,10,30,0
2020,9,27,11,30,0
2020,9,27,12,30,0
2020,9,27,13,30,0
2020,9,27,14,30,61
2020,9,27,15,30,249
2020,9,27,16,30,443
2020,9,27,17,30,604
2020,9,27,18,30,714
2020,9,27,19,30,767
2020,9,27,20,30,761
2020,9,27,21,30,696
2020,9,27,22,30,565
2020,9,27,23,30,393
2020,9,28,0,30,197
2020,9,28,1,30,30
2020,9,28,2,30,0
2020,9,28,3,30,0
2020,9,28,4,30,0
2020,9,28,5,30,0
2020,9,28,6,30,0
2020,9,28,7,30,0
2020,9,28,8,30,0
2020,9,28,9,30,0
2020,9,28,10,30,0
2020,9,28,11,30,0
2020,9,28,12,30,0
2020,9,28,13,30,0
2020,9,28,14,30,43
2020,9,28,15,30,214
2020,9,28,16,30,400
2020,9,28,17,30,564
2020,9,28,18,30,686
2020,9,28,19,30,740
2020,9,28,20,30,736
2020,9,28,21,30,669
2020,9,28,22,30,547
2020,9,28,23,30,382
2020,9,29,0,30,192
2020,9,29,1,30,28
2020,9,29,2,30,0
2020,9,29,3,30,0
2020,9,29,4,30,0
2020,9,29,5,30,0
2020,9,29,6,30,0
2020,9,29,7,30,0
2020,9,29,8,30,0
2020,9,29,9,30,0
2020,9,29,10,30,0
2020,9,29,11,30,0
2020,9,29,12,30,0
2020,9,29,13,30,0
2020,9,29,14,30,39
2020,9,29,15,30,207
2020,9,29,16,30,393
2020,9,29,17,30,562
2020,9,29,18,30,691
2020,9,29,19,30,756
2020,9,29,20,30,758
2020,9,29,21,30,695
2020,9,29,22,30,573
2020,9,29,23,30,402
2020,9,30,0,30,207
2020,9,30,1,30,32
2020,9,30,2,30,0
2020,9,30,3,30,0
2020,9,30,4,30,0
2020,9,30,5,30,0
2020,9,30,6,30,0
2020,9,30,7,30,0
2020,9,30,8,30,0
2020,9,30,9,30,0
2020,9,30,10,30,0
2020,9,30,11,30,0
2020,9,30,12,30,0
2020,9,30,13,30,0
2020,9,30,14,30,49
2020,9,30,15,30,225
2020,9,30,16,30,413
2020,9,30,17,30,579
2020,9,30,18,30,700
2020,9,30,19,30,756
2020,9,30,20,30,747
2020,9,30,21,30,671
2020,9,30,22,30,540
2020,9,30,23,30,368
2020,10,1,0,30,163
2020,10,1,1,30,16
2020,10,1,2,30,0
2020,10,1,3,30,0
2020,10,1,4,30,0
2020,10,1,5,30,0
2020,10,1,6,30,0
2020,10,1,7,30,0
2020,10,1,8,30,0
2020,10,1,9,30,0
2020,10,1,10,30,0
2020,10,1,11,30,0
2020,10,1,12,30,0
2020,10,1,13,30,0
2020,10,1,14,30,19
2020,10,1,15,30,148
2020,10,1,16,30,323
2020,10,1,17,30,474
2020,10,1,18,30,579
2020,10,1,19,30,639
2020,10,1,20,30,629
2020,10,1,21,30,556
2020,10,1,22,30,440
2020,10,1,23,30,283
2020,10,2,0,30,118
2020,10,2,1,30,9
2020,10,2,2,30,0
2020,10,2,3,30,0
2020,10,2,4,30,0
2020,10,2,5,30,0
2020,10,2,6,30,0
2020,10,2,7,30,0
2020,10,2,8,30,0
2020,10,2,9,30,0
2020,10,2,10,30,0
2020,10,2,11,30,0
2020,10,2,12,30,0
2020,10,2,13,30,0
2020,10,2,14,30,19
2020,10,2,15,30,148
2020,10,2,16,30,323
2020,10,2,17,30,488
2020,10,2,18,30,615
2020,10,2,19,30,673
2020,10,2,20,30,666
2020,10,2,21,30,597
2020,10,2,22,30,478
2020,10,2,23,30,317
2020,10,3,0,30,137
2020,10,3,1,30,10
2020,10,3,2,30,0
2020,10,3,3,30,0
2020,10,3,4,30,0
2020,10,3,5,30,0
2020,10,3,6,30,0
2020,10,3,7,30,0
2020,10,3,8,30,0
2020,10,3,9,30,0
2020,10,3,10,30,0
2020,10,3,11,30,0
2020,10,3,12,30,0
2020,10,3,13,30,0
2020,10,3,14,30,19
2020,10,3,15,30,149
2020,10,3,16,30,322
2020,10,3,17,30,479
2020,10,3,18,30,595
2020,10,3,19,30,656
2020,10,3,20,30,646
2020,10,3,21,30,572
2020,10,3,22,30,456
2020,10,3,23,30,298
2020,10,4,0,30,131
2020,10,4,1,30,9
2020,10,4,2,30,0
2020,10,4,3,30,0
2020,10,4,4,30,0
2020,10,4,5,30,0
2020,10,4,6,30,0
2020,10,4,7,30,0
2020,10,4,8,30,0
2020,10,4,9,30,0
2020,10,4,10,30,0
2020,10,4,11,30,0
2020,10,4,12,30,0
2020,10,4,13,30,0
2020,10,4,14,30,36
2020,10,4,15,30,210
2020,10,4,16,30,406
2020,10,4,17,30,581
2020,10,4,18,30,712
2020,10,4,19,30,777
2020,10,4,20,30,776
2020,10,4,21,30,707
2020,10,4,22,30,579
2020,10,4,23,30,401
2020,10,5,0,30,199
2020,10,5,1,30,23
2020,10,5,2,30,0
2020,10,5,3,30,0
2020,10,5,4,30,0
2020,10,5,5,30,0
2020,10,5,6,30,0
2020,10,5,7,30,0
2020,10,5,8,30,0
2020,10,5,9,30,0
2020,10,5,10,30,0
2020,10,5,11,30,0
2020,10,5,12,30,0
2020,10,5,13,30,0
2020,10,5,14,30,47
2020,10,5,15,30,233
2020,10,5,16,30,430
2020,10,5,17,30,592
2020,10,5,18,30,702
2020,10,5,19,30,761
2020,10,5,20,30,755
2020,10,5,21,30,683
2020,10,5,22,30,554
2020,10,5,23,30,378
2020,10,6,0,30,180
2020,10,6,1,30,16
2020,10,6,2,30,0
2020,10,6,3,30,0
2020,10,6,4,30,0
2020,10,6,5,30,0
2020,10,6,6,30,0
2020,10,6,7,30,0
2020,10,6,8,30,0
2020,10,6,9,30,0
2020,10,6,10,30,0
2020,10,6,11,30,0
2020,10,6,12,30,0
2020,10,6,13,30,0
2020,10,6,14,30,40
2020,10,6,15,30,216
2020,10,6,16,30,409
2020,10,6,17,30,564
2020,10,6,18,30,669
2020,10,6,19,30,655
2020,10,6,20,30,629
2020,10,6,21,30,456
2020,10,6,22,30,502
2020,10,6,23,30,247
2020,10,7,0,30,130
2020,10,7,1,30,10
2020,10,7,2,30,0
2020,10,7,3,30,0
2020,10,7,4,30,0
2020,10,7,5,30,0
2020,10,7,6,30,0
2020,10,7,7,30,0
2020,10,7,8,30,0
2020,10,7,9,30,0
2020,10,7,10,30,0
2020,10,7,11,30,0
2020,10,7,12,30,0
2020,10,7,13,30,0
2020,10,7,14,30,27
2020,10,7,15,30,177
2020,10,7,16,30,370
2020,10,7,17,30,534
2020,10,7,18,30,652
2020,10,7,19,30,710
2020,10,7,20,30,699
2020,10,7,21,30,622
2020,10,7,22,30,495
2020,10,7,23,30,329
2020,10,8,0,30,144
2020,10,8,1,30,9
2020,10,8,2,30,0
2020,10,8,3,30,0
2020,10,8,4,30,0
2020,10,8,5,30,0
2020,10,8,6,30,0
2020,10,8,7,30,0
2020,10,8,8,30,0
2020,10,8,9,30,0
2020,10,8,10,30,0
2020,10,8,11,30,0
2020,10,8,12,30,0
2020,10,8,13,30,0
2020,10,8,14,30,22
2020,10,8,15,30,139
2020,10,8,16,30,224
2020,10,8,17,30,356
2020,10,8,18,30,556
2020,10,8,19,30,658
2020,10,8,20,30,646
2020,10,8,21,30,570
2020,10,8,22,30,451
2020,10,8,23,30,288
2020,10,9,0,30,110
2020,10,9,1,30,4
2020,10,9,2,30,0
2020,10,9,3,30,0
2020,10,9,4,30,0
2020,10,9,5,30,0
2020,10,9,6,30,0
2020,10,9,7,30,0
2020,10,9,8,30,0
2020,10,9,9,30,0
2020,10,9,10,30,0
2020,10,9,11,30,0
2020,10,9,12,30,0
2020,10,9,13,30,0
2020,10,9,14,30,32
2020,10,9,15,30,201
2020,10,9,16,30,392
2020,10,9,17,30,553
2020,10,9,18,30,654
2020,10,9,19,30,699
2020,10,9,20,30,359
2020,10,9,21,30,326
2020,10,9,22,30,432
2020,10,9,23,30,308
2020,10,10,0,30,161
2020,10,10,1,30,10
2020,10,10,2,30,0
2020,10,10,3,30,0
2020,10,10,4,30,0
2020,10,10,5,30,0
2020,10,10,6,30,0
2020,10,10,7,30,0
2020,10,10,8,30,0
2020,10,10,9,30,0
2020,10,10,10,30,0
2020,10,10,11,30,0
2020,10,10,12,30,0
2020,10,10,13,30,0
2020,10,10,14,30,18
2020,10,10,15,30,156
2020,10,10,16,30,299
2020,10,10,17,30,549
2020,10,10,18,30,659
2020,10,10,19,30,702
2020,10,10,20,30,633
2020,10,10,21,30,312
2020,10,10,22,30,292
2020,10,10,23,30,215
2020,10,11,0,30,101
2020,10,11,1,30,5
2020,10,11,2,30,0
2020,10,11,3,30,0
2020,10,11,4,30,0
2020,10,11,5,30,0
2020,10,11,6,30,0
2020,10,11,7,30,0
2020,10,11,8,30,0
2020,10,11,9,30,0
2020,10,11,10,30,0
2020,10,11,11,30,0
2020,10,11,12,30,0
2020,10,11,13,30,0
2020,10,11,14,30,32
2020,10,11,15,30,204
2020,10,11,16,30,396
2020,10,11,17,30,564
2020,10,11,18,30,685
2020,10,11,19,30,745
2020,10,11,20,30,741
2020,10,11,21,30,671
2020,10,11,22,30,542
2020,10,11,23,30,366
2020,10,12,0,30,165
2020,10,12,1,30,9
2020,10,12,2,30,0
2020,10,12,3,30,0
2020,10,12,4,30,0
2020,10,12,5,30,0
2020,10,12,6,30,0
2020,10,12,7,30,0
2020,10,12,8,30,0
2020,10,12,9,30,0
2020,10,12,10,30,0
2020,10,12,11,30,0
2020,10,12,12,30,0
2020,10,12,13,30,0
2020,10,12,14,30,35
2020,10,12,15,30,216
2020,10,12,16,30,411
2020,10,12,17,30,576
2020,10,12,18,30,692
2020,10,12,19,30,749
2020,10,12,20,30,740
2020,10,12,21,30,666
2020,10,12,22,30,535
2020,10,12,23,30,358
2020,10,13,0,30,159
2020,10,13,1,30,7
2020,10,13,2,30,0
2020,10,13,3,30,0
2020,10,13,4,30,0
2020,10,13,5,30,0
2020,10,13,6,30,0
2020,10,13,7,30,0
2020,10,13,8,30,0
2020,10,13,9,30,0
2020,10,13,10,30,0
2020,10,13,11,30,0
2020,10,13,12,30,0
2020,10,13,13,30,0
2020,10,13,14,30,32
2020,10,13,15,30,212
2020,10,13,16,30,407
2020,10,13,17,30,573
2020,10,13,18,30,688
2020,10,13,19,30,745
2020,10,13,20,30,737
2020,10,13,21,30,664
2020,10,13,22,30,532
2020,10,13,23,30,354
2020,10,14,0,30,155
2020,10,14,1,30,6
2020,10,14,2,30,0
2020,10,14,3,30,0
2020,10,14,4,30,0
2020,10,14,5,30,0
2020,10,14,6,30,0
2020,10,14,7,30,0
2020,10,14,8,30,0
2020,10,14,9,30,0
2020,10,14,10,30,0
2020,10,14,11,30,0
2020,10,14,12,30,0
2020,10,14,13,30,0
2020,10,14,14,30,29
2020,10,14,15,30,205
2020,10,14,16,30,400
2020,10,14,17,30,566
2020,10,14,18,30,685
2020,10,14,19,30,742
2020,10,14,20,30,734
2020,10,14,21,30,659
2020,10,14,22,30,526
2020,10,14,23,30,350
2020,10,15,0,30,151
2020,10,15,1,30,5
2020,10,15,2,30,0
2020,10,15,3,30,0
2020,10,15,4,30,0
2020,10,15,5,30,0
2020,10,15,6,30,0
2020,10,15,7,30,0
2020,10,15,8,30,0
2020,10,15,9,30,0
2020,10,15,10,30,0
2020,10,15,11,30,0
2020,10,15,12,30,0
2020,10,15,13,30,0
2020,10,15,14,30,25
2020,10,15,15,30,189
2020,10,15,16,30,371
2020,10,15,17,30,528
2020,10,15,18,30,642
2020,10,15,19,30,696
2020,10,15,20,30,687
2020,10,15,21,30,616
2020,10,15,22,30,488
2020,10,15,23,30,316
2020,10,16,0,30,128
2020,10,16,1,30,2
2020,10,16,2,30,0
2020,10,16,3,30,0
2020,10,16,4,30,0
2020,10,16,5,30,0
2020,10,16,6,30,0
2020,10,16,7,30,0
2020,10,16,8,30,0
2020,10,16,9,30,0
2020,10,16,10,30,0
2020,10,16,11,30,0
2020,10,16,12,30,0
2020,10,16,13,30,0
2020,10,16,14,30,13
2020,10,16,15,30,153
2020,10,16,16,30,331
2020,10,16,17,30,505
2020,10,16,18,30,643
2020,10,16,19,30,698
2020,10,16,20,30,688
2020,10,16,21,30,614
2020,10,16,22,30,484
2020,10,16,23,30,311
2020,10,17,0,30,123
2020,10,17,1,30,2
2020,10,17,2,30,0
2020,10,17,3,30,0
2020,10,17,4,30,0
2020,10,17,5,30,0
2020,10,17,6,30,0
2020,10,17,7,30,0
2020,10,17,8,30,0
2020,10,17,9,30,0
2020,10,17,10,30,0
2020,10,17,11,30,0
2020,10,17,12,30,0
2020,10,17,13,30,0
2020,10,17,14,30,22
2020,10,17,15,30,191
2020,10,17,16,30,385
2020,10,17,17,30,549
2020,10,17,18,30,663
2020,10,17,19,30,721
2020,10,17,20,30,712
2020,10,17,21,30,637
2020,10,17,22,30,506
2020,10,17,23,30,330
2020,10,18,0,30,135
2020,10,18,1,30,2
2020,10,18,2,30,0
2020,10,18,3,30,0
2020,10,18,4,30,0
2020,10,18,5,30,0
2020,10,18,6,30,0
2020,10,18,7,30,0
2020,10,18,8,30,0
2020,10,18,9,30,0
2020,10,18,10,30,0
2020,10,18,11,30,0
2020,10,18,12,30,0
2020,10,18,13,30,0
2020,10,18,14,30,24
2020,10,18,15,30,196
2020,10,18,16,30,390
2020,10,18,17,30,554
2020,10,18,18,30,668
2020,10,18,19,30,725
2020,10,18,20,30,716
2020,10,18,21,30,642
2020,10,18,22,30,509
2020,10,18,23,30,331
2020,10,19,0,30,133
2020,10,19,1,30,2
2020,10,19,2,30,0
2020,10,19,3,30,0
2020,10,19,4,30,0
2020,10,19,5,30,0
2020,10,19,6,30,0
2020,10,19,7,30,0
2020,10,19,8,30,0
2020,10,19,9,30,0
2020,10,19,10,30,0
2020,10,19,11,30,0
2020,10,19,12,30,0
2020,10,19,13,30,0
2020,10,19,14,30,21
2020,10,19,15,30,192
2020,10,19,16,30,385
2020,10,19,17,30,546
2020,10,19,18,30,657
2020,10,19,19,30,711
2020,10,19,20,30,699
2020,10,19,21,30,623
2020,10,19,22,30,492
2020,10,19,23,30,316
2020,10,20,0,30,124
2020,10,20,1,30,0
2020,10,20,2,30,0
2020,10,20,3,30,0
2020,10,20,4,30,0
2020,10,20,5,30,0
2020,10,20,6,30,0
2020,10,20,7,30,0
2020,10,20,8,30,0
2020,10,20,9,30,0
2020,10,20,10,30,0
2020,10,20,11,30,0
2020,10,20,12,30,0
2020,10,20,13,30,0
2020,10,20,14,30,19
2020,10,20,15,30,188
2020,10,20,16,30,380
2020,10,20,17,30,542
2020,10,20,18,30,655
2020,10,20,19,30,709
2020,10,20,20,30,698
2020,10,20,21,30,625
2020,10,20,22,30,493
2020,10,20,23,30,315
2020,10,21,0,30,120
2020,10,21,1,30,0
2020,10,21,2,30,0
2020,10,21,3,30,0
2020,10,21,4,30,0
2020,10,21,5,30,0
2020,10,21,6,30,0
2020,10,21,7,30,0
2020,10,21,8,30,0
2020,10,21,9,30,0
2020,10,21,10,30,0
2020,10,21,11,30,0
2020,10,21,12,30,0
2020,10,21,13,30,0
2020,10,21,14,30,18
2020,10,21,15,30,183
2020,10,21,16,30,373
2020,10,21,17,30,534
2020,10,21,18,30,646
2020,10,21,19,30,703
2020,10,21,20,30,693
2020,10,21,21,30,620
2020,10,21,22,30,489
2020,10,21,23,30,313
2020,10,22,0,30,120
2020,10,22,1,30,0
2020,10,22,2,30,0
2020,10,22,3,30,0
2020,10,22,4,30,0
2020,10,22,5,30,0
2020,10,22,6,30,0
2020,10,22,7,30,0
2020,10,22,8,30,0
2020,10,22,9,30,0
2020,10,22,10,30,0
2020,10,22,11,30,0
2020,10,22,12,30,0
2020,10,22,13,30,0
2020,10,22,14,30,17
2020,10,22,15,30,180
2020,10,22,16,30,371
2020,10,22,17,30,533
2020,10,22,18,30,645
2020,10,22,19,30,700
2020,10,22,20,30,688
2020,10,22,21,30,612
2020,10,22,22,30,481
2020,10,22,23,30,306
2020,10,23,0,30,115
2020,10,23,1,30,0
2020,10,23,2,30,0
2020,10,23,3,30,0
2020,10,23,4,30,0
2020,10,23,5,30,0
2020,10,23,6,30,0
2020,10,23,7,30,0
2020,10,23,8,30,0
2020,10,23,9,30,0
2020,10,23,10,30,0
2020,10,23,11,30,0
2020,10,23,12,30,0
2020,10,23,13,30,0
2020,10,23,14,30,16
2020,10,23,15,30,177
2020,10,23,16,30,368
2020,10,23,17,30,530
2020,10,23,18,30,643
2020,10,23,19,30,696
2020,10,23,20,30,684
2020,10,23,21,30,608
2020,10,23,22,30,475
2020,10,23,23,30,300
2020,10,24,0,30,109
2020,10,24,1,30,0
2020,10,24,2,30,0
2020,10,24,3,30,0
2020,10,24,4,30,0
2020,10,24,5,30,0
2020,10,24,6,30,0
2020,10,24,7,30,0
2020,10,24,8,30,0
2020,10,24,9,30,0
2020,10,24,10,30,0
2020,10,24,11,30,0
2020,10,24,12,30,0
2020,10,24,13,30,0
2020,10,24,14,30,12
2020,10,24,15,30,169
2020,10,24,16,30,355
2020,10,24,17,30,514
2020,10,24,18,30,623
2020,10,24,19,30,675
2020,10,24,20,30,663
2020,10,24,21,30,587
2020,10,24,22,30,457
2020,10,24,23,30,285
2020,10,25,0,30,99
2020,10,25,1,30,0
2020,10,25,2,30,0
2020,10,25,3,30,0
2020,10,25,4,30,0
2020,10,25,5,30,0
2020,10,25,6,30,0
2020,10,25,7,30,0
2020,10,25,8,30,0
2020,10,25,9,30,0
2020,10,25,10,30,0
2020,10,25,11,30,0
2020,10,25,12,30,0
2020,10,25,13,30,0
2020,10,25,14,30,11
2020,10,25,15,30,159
2020,10,25,16,30,342
2020,10,25,17,30,503
2020,10,25,18,30,587
2020,10,25,19,30,671
2020,10,25,20,30,578
2020,10,25,21,30,592
2020,10,25,22,30,462
2020,10,25,23,30,290
2020,10,26,0,30,103
2020,10,26,1,30,0
2020,10,26,2,30,0
2020,10,26,3,30,0
2020,10,26,4,30,0
2020,10,26,5,30,0
2020,10,26,6,30,0
2020,10,26,7,30,0
2020,10,26,8,30,0
2020,10,26,9,30,0
2020,10,26,10,30,0
2020,10,26,11,30,0
2020,10,26,12,30,0
2020,10,26,13,30,0
2020,10,26,14,30,11
2020,10,26,15,30,173
2020,10,26,16,30,367
2020,10,26,17,30,524
2020,10,26,18,30,630
2020,10,26,19,30,684
2020,10,26,20,30,669
2020,10,26,21,30,589
2020,10,26,22,30,458
2020,10,26,23,30,284
2020,10,27,0,30,95
2020,10,27,1,30,0
2020,10,27,2,30,0
2020,10,27,3,30,0
2020,10,27,4,30,0
2020,10,27,5,30,0
2020,10,27,6,30,0
2020,10,27,7,30,0
2020,10,27,8,30,0
2020,10,27,9,30,0
2020,10,27,10,30,0
2020,10,27,11,30,0
2020,10,27,12,30,0
2020,10,27,13,30,0
2020,10,27,14,30,9
2020,10,27,15,30,152
2020,10,27,16,30,334
2020,10,27,17,30,495
2020,10,27,18,30,611
2020,10,27,19,30,663
2020,10,27,20,30,652
2020,10,27,21,30,578
2020,10,27,22,30,445
2020,10,27,23,30,271
2020,10,28,0,30,87
2020,10,28,1,30,0
2020,10,28,2,30,0
2020,10,28,3,30,0
2020,10,28,4,30,0
2020,10,28,5,30,0
2020,10,28,6,30,0
2020,10,28,7,30,0
2020,10,28,8,30,0
2020,10,28,9,30,0
2020,10,28,10,30,0
2020,10,28,11,30,0
2020,10,28,12,30,0
2020,10,28,13,30,0
2020,10,28,14,30,7
2020,10,28,15,30,147
2020,10,28,16,30,332
2020,10,28,17,30,490
2020,10,28,18,30,600
2020,10,28,19,30,655
2020,10,28,20,30,646
2020,10,28,21,30,572
2020,10,28,22,30,440
2020,10,28,23,30,267
2020,10,29,0,30,83
2020,10,29,1,30,0
2020,10,29,2,30,0
2020,10,29,3,30,0
2020,10,29,4,30,0
2020,10,29,5,30,0
2020,10,29,6,30,0
2020,10,29,7,30,0
2020,10,29,8,30,0
2020,10,29,9,30,0
2020,10,29,10,30,0
2020,10,29,11,30,0
2020,10,29,12,30,0
2020,10,29,13,30,0
2020,10,29,14,30,5
2020,10,29,15,30,141
2020,10,29,16,30,324
2020,10,29,17,30,481
2020,10,29,18,30,592
2020,10,29,19,30,646
2020,10,29,20,30,636
2020,10,29,21,30,562
2020,10,29,22,30,431
2020,10,29,23,30,259
2020,10,30,0,30,79
2020,10,30,1,30,0
2020,10,30,2,30,0
2020,10,30,3,30,0
2020,10,30,4,30,0
2020,10,30,5,30,0
2020,10,30,6,30,0
2020,10,30,7,30,0
2020,10,30,8,30,0
2020,10,30,9,30,0
2020,10,30,10,30,0
2020,10,30,11,30,0
2020,10,30,12,30,0
2020,10,30,13,30,0
2020,10,30,14,30,5
2020,10,30,15,30,141
2020,10,30,16,30,326
2020,10,30,17,30,481
2020,10,30,18,30,587
2020,10,30,19,30,641
2020,10,30,20,30,635
2020,10,30,21,30,568
2020,10,30,22,30,437
2020,10,30,23,30,263
2020,10,31,0,30,81
2020,10,31,1,30,0
2020,10,31,2,30,0
2020,10,31,3,30,0
2020,10,31,4,30,0
2020,10,31,5,30,0
2020,10,31,6,30,0
2020,10,31,7,30,0
2020,10,31,8,30,0
2020,10,31,9,30,0
2020,10,31,10,30,0
2020,10,31,11,30,0
2020,10,31,12,30,0
2020,10,31,13,30,0
2020,10,31,14,30,6
2020,10,31,15,30,151
2020,10,31,16,30,341
2020,10,31,17,30,502
2020,10,31,18,30,611
2020,10,31,19,30,665
2020,10,31,20,30,651
2020,10,31,21,30,572
2020,10,31,22,30,440
2020,10,31,23,30,264
2020,11,1,0,30,79
2020,11,1,1,30,0
2020,11,1,2,30,0
2020,11,1,3,30,0
2020,11,1,4,30,0
2020,11,1,5,30,0
2020,11,1,6,30,0
2020,11,1,7,30,0
2020,11,1,8,30,0
2020,11,1,9,30,0
2020,11,1,10,30,0
2020,11,1,11,30,0
2020,11,1,12,30,0
2020,11,1,13,30,0
2020,11,1,14,30,5
2020,11,1,15,30,137
2020,11,1,16,30,252
2020,11,1,17,30,479
2020,11,1,18,30,588
2020,11,1,19,30,610
2020,11,1,20,30,626
2020,11,1,21,30,547
2020,11,1,22,30,404
2020,11,1,23,30,246
2020,11,2,0,30,70
2020,11,2,1,30,0
2020,11,2,2,30,0
2020,11,2,3,30,0
2020,11,2,4,30,0
2020,11,2,5,30,0
2020,11,2,6,30,0
2020,11,2,7,30,0
2020,11,2,8,30,0
2020,11,2,9,30,0
2020,11,2,10,30,0
2020,11,2,11,30,0
2020,11,2,12,30,0
2020,11,2,13,30,0
2020,11,2,14,30,3
2020,11,2,15,30,128
2020,11,2,16,30,308
2020,11,2,17,30,462
2020,11,2,18,30,568
2020,11,2,19,30,621
2020,11,2,20,30,606
2020,11,2,21,30,527
2020,11,2,22,30,399
2020,11,2,23,30,232
2020,11,3,0,30,62
2020,11,3,1,30,0
2020,11,3,2,30,0
2020,11,3,3,30,0
2020,11,3,4,30,0
2020,11,3,5,30,0
2020,11,3,6,30,0
2020,11,3,7,30,0
2020,11,3,8,30,0
2020,11,3,9,30,0
2020,11,3,10,30,0
2020,11,3,11,30,0
2020,11,3,12,30,0
2020,11,3,13,30,0
2020,11,3,14,30,2
2020,11,3,15,30,127
2020,11,3,16,30,307
2020,11,3,17,30,461
2020,11,3,18,30,566
2020,11,3,19,30,620
2020,11,3,20,30,610
2020,11,3,21,30,537
2020,11,3,22,30,409
2020,11,3,23,30,241
2020,11,4,0,30,67
2020,11,4,1,30,0
2020,11,4,2,30,0
2020,11,4,3,30,0
2020,11,4,4,30,0
2020,11,4,5,30,0
2020,11,4,6,30,0
2020,11,4,7,30,0
2020,11,4,8,30,0
2020,11,4,9,30,0
2020,11,4,10,30,0
2020,11,4,11,30,0
2020,11,4,12,30,0
2020,11,4,13,30,0
2020,11,4,14,30,3
2020,11,4,15,30,133
2020,11,4,16,30,314
2020,11,4,17,30,469
2020,11,4,18,30,576
2020,11,4,19,30,629
2020,11,4,20,30,616
2020,11,4,21,30,541
2020,11,4,22,30,412
2020,11,4,23,30,242
2020,11,5,0,30,66
2020,11,5,1,30,0
2020,11,5,2,30,0
2020,11,5,3,30,0
2020,11,5,4,30,0
2020,11,5,5,30,0
2020,11,5,6,30,0
2020,11,5,7,30,0
2020,11,5,8,30,0
2020,11,5,9,30,0
2020,11,5,10,30,0
2020,11,5,11,30,0
2020,11,5,12,30,0
2020,11,5,13,30,0
2020,11,5,14,30,2
2020,11,5,15,30,115
2020,11,5,16,30,290
2020,11,5,17,30,448
2020,11,5,18,30,562
2020,11,5,19,30,614
2020,11,5,20,30,602
2020,11,5,21,30,526
2020,11,5,22,30,391
2020,11,5,23,30,172
2020,11,6,0,30,46
2020,11,6,1,30,0
2020,11,6,2,30,0
2020,11,6,3,30,0
2020,11,6,4,30,0
2020,11,6,5,30,0
2020,11,6,6,30,0
2020,11,6,7,30,0
2020,11,6,8,30,0
2020,11,6,9,30,0
2020,11,6,10,30,0
2020,11,6,11,30,0
2020,11,6,12,30,0
2020,11,6,13,30,0
2020,11,6,14,30,1
2020,11,6,15,30,79
2020,11,6,16,30,292
2020,11,6,17,30,274
2020,11,6,18,30,532
2020,11,6,19,30,479
2020,11,6,20,30,543
2020,11,6,21,30,538
2020,11,6,22,30,408
2020,11,6,23,30,237
2020,11,7,0,30,61
2020,11,7,1,30,0
2020,11,7,2,30,0
2020,11,7,3,30,0
2020,11,7,4,30,0
2020,11,7,5,30,0
2020,11,7,6,30,0
2020,11,7,7,30,0
2020,11,7,8,30,0
2020,11,7,9,30,0
2020,11,7,10,30,0
2020,11,7,11,30,0
2020,11,7,12,30,0
2020,11,7,13,30,0
2020,11,7,14,30,0
2020,11,7,15,30,23
2020,11,7,16,30,80
2020,11,7,17,30,409
2020,11,7,18,30,160
2020,11,7,19,30,594
2020,11,7,20,30,565
2020,11,7,21,30,535
2020,11,7,22,30,406
2020,11,7,23,30,235
2020,11,8,0,30,59
2020,11,8,1,30,0
2020,11,8,2,30,0
2020,11,8,3,30,0
2020,11,8,4,30,0
2020,11,8,5,30,0
2020,11,8,6,30,0
2020,11,8,7,30,0
2020,11,8,8,30,0
2020,11,8,9,30,0
2020,11,8,10,30,0
2020,11,8,11,30,0
2020,11,8,12,30,0
2020,11,8,13,30,0
2020,11,8,14,30,0
2020,11,8,15,30,115
2020,11,8,16,30,296
2020,11,8,17,30,455
2020,11,8,18,30,566
2020,11,8,19,30,613
2020,11,8,20,30,514
2020,11,8,21,30,504
2020,11,8,22,30,264
2020,11,8,23,30,225
2020,11,9,0,30,60
2020,11,9,1,30,0
2020,11,9,2,30,0
2020,11,9,3,30,0
2020,11,9,4,30,0
2020,11,9,5,30,0
2020,11,9,6,30,0
2020,11,9,7,30,0
2020,11,9,8,30,0
2020,11,9,9,30,0
2020,11,9,10,30,0
2020,11,9,11,30,0
2020,11,9,12,30,0
2020,11,9,13,30,0
2020,11,9,14,30,0
2020,11,9,15,30,119
2020,11,9,16,30,302
2020,11,9,17,30,460
2020,11,9,18,30,569
2020,11,9,19,30,619
2020,11,9,20,30,594
2020,11,9,21,30,503
2020,11,9,22,30,379
2020,11,9,23,30,226
2020,11,10,0,30,42
